prime_type,rating,influenced,self_exclusion_1,complete_data,experiment,party,unique_id
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_928614438
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_262843992
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_47894036
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_385189625
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_385189625
